Accession,X100Tumor_0Stroma_0Lymphocyte_Other_N.A,X100Tumor_0Stroma_0Lymphocyte_Other_N.A.1,X87.5Tumor_12.5Stroma_0Lymphocyte_Other_N.A,X75Tumor_25Stroma_0Lymphocyte_Other_N.A,X50Tumor_50Stroma_0Lymphocyte_Other_N.A,X25Tumor_75Stroma_0Lymphocyte_Other_N.A,X12.5Tumor_87.5Stroma_0Lymphocyte_Other_N.A,X0Tumor_100Stroma_0Lymphocyte_Other_N.A,X0Tumor_100Stroma_0Lymphocyte_Other_N.A.1,X0Tumor_0Stroma_100Lymphocyte_Other_N.A,X0Tumor_0Stroma_100Lymphocyte_Other_N.A.1,X50Tumor_0Stroma_50Lymphocyte_Other_N.A,X75Tumor_0Stroma_25Lymphocyte_Other_N.A,X87.5Tumor_0Stroma_12.50Lymphocyte_Other_N.A,X93.75Tumor_0Stroma_6.25Lymphocyte_Other_N.A,X96.875Tumor_0Stroma_3.125Lymphocyte_Other_N.A
O43252,-0.108290703640151,-0.0988111262578529,-0.0696751100905725,-0.0676498281415119,-0.0238125809116978,-0.166895838800005,-0.161291305558307,-0.249758028596241,-0.139138686122467,-0.183645539784612,-0.213415076024692,-0.348923632055508,-0.166298227194589,-0.0653710361682832,-0.196250305519063,-0.0864559745491544
O43264,0.0589090092013352,0.0033993993935608,-0.170798685439955,-0.184079996296502,-0.0907796024101193,0.156508886367713,-0.0189854727807457,-0.106920529182032,-0.307990300606663,-0.166908182701448,-0.0218270389037881,-0.142391258381201,-0.084804547696373,0.121661614703148,0.0755720457732362,0.0302706593022094
O43278,0.736233011051292,0.543804169515223,0.752630964219476,0.508186963168721,0.44271970899156,0.322594605465878,0.390733825390562,0.196034466924573,0.361002535634565,-0.914017058421251,-1.09122059844857,0.0668850663150178,0.391706719891773,0.518257143938558,0.481355149359363,0.7353126101633
O43290,-0.0070355148587946,-0.0757880102580313,-0.0421069349351733,-0.0196608876707608,-0.169143198200654,-0.188336029110237,-0.0775019714783884,-0.286195658241157,-0.185977761994128,-0.0223571335739533,-0.123022255308919,-0.275729153329991,-0.101485361958568,0.0313249968761484,0.0560062239369857,0.0412195048397597
O43291,1.02595329473464,1.22686626494845,1.02627772434853,1.22930170882516,1.25733813927966,0.579237850292987,-0.102410675289686,-0.541282530646457,-0.690064509613493,-1.17973335470062,-1.30818705938179,0.088896519827091,0.826563011961764,1.12281044239043,0.838451807444035,0.97418496226962
O43292,0.14795986520077,0.200824077134217,0.302120029939848,-0.0493263036586867,0.0097526883320266,-0.0119942183699751,0.222820116374194,0.082729522072296,-0.0031586027049837,-0.0607176620959948,0.099113041137175,-0.0599407954769406,0.187858233291516,-0.240823706889831,0.015049045561983,0.159412355495363
O43293,-0.621470597306043,-0.90203976711865,-0.576851953991419,-0.657359085367701,0.138744549734015,0.487383731063679,0.824800508402166,0.880878856907764,0.817664506594181,0.154005889023637,0.295638607841615,-0.647145000435839,-0.726535302587913,-0.771564208023612,-0.406466948604323,-0.595893080769131
O43294,-1.80960348659806,-1.60869731405349,-1.40114521311162,-1.15306622411199,0.0111113510953272,1.09651976913921,1.62217834398101,1.55085917941656,1.64825174984949,-0.164225311080268,-0.367028035771992,-1.48857193041048,-1.42751605620558,-1.51793831889958,-1.72565932334377,-1.64160471019848
O43295,0.231970651156705,0.430862634207015,0.391713408696679,0.481040749488045,0.282355400734493,0.247312313417999,0.0363191586633929,-0.253181965320908,-0.254345149614386,-0.650278030977681,-0.835989456199997,-0.0918242143216222,0.107772945621559,0.461915904160174,0.378788283668747,0.265419814361097
O43299,-1.13345122254367,-0.596401869857994,-1.12343566143137,-0.773933949208471,-0.659941151151523,0.593574725850751,0.590514530505734,0.491350822458094,0.4454429678219,-0.0853416414687755,-0.0165644378861604,-0.555450137219376,-0.241226023824549,-0.7930928888026,-0.470024013953408,-0.770527289621428
O43301,-0.156492855447059,-0.243149606408387,-0.150941793565025,-0.0266195000878492,-0.008015216521877,0.254631308147644,0.599511964905383,0.329432186071413,0.330739595364322,-0.0996625073146517,0.027076655666807,-0.37370535251152,-0.143302281672272,-0.150318889984783,-0.155295804182341,-0.0453109200600469
O43303,-0.56479836196259,-0.496951471395831,-0.512681193277758,-0.69622943643771,-0.579155395419924,-0.037623642771237,0.951887794090386,0.365865821508494,0.595653202269965,-0.713407195644769,-0.532963228456467,-0.9642773335819,-0.52990395386731,-1.04863395295929,-0.550328661592256,-0.407855223343342
O43310,-0.296132713720419,-0.32724053542567,-0.265658542165534,-0.0785319519923039,-0.432586097754213,0.35532650720794,0.442620824294098,0.582075149329986,0.513178884441541,-0.546524483045594,-0.57953072098041,-0.712952304008758,0.14344085972236,0.0452782753320673,0.0632684256411644,-0.200716194296846
O43312,-0.469477387436624,-0.715477682666392,-0.562082308767274,-1.33544286897418,0.0031312457371788,0.292387796533237,0.51206237445125,0.401813176980697,-0.13880671249037,-0.031986321429494,0.068223684339179,-0.648673633795661,0.0069340871961848,-0.587624296813717,-0.634253444647414,-0.834559367499111
O43314,-0.0122371796802084,-0.10400948934229,-0.102572092881109,-0.165940006319387,-0.358241575943917,-0.245540723165329,-0.164511459833331,-0.0540548458454174,-0.0849479038021129,0.395779587251632,0.421119676521003,0.382021405548953,0.050354727642586,0.0270168645272553,-0.292125495706725,-0.0271980884320531
O43318,-0.293000656725415,-0.462666367427897,-0.949508063011515,-0.491936065668826,0.410851337412529,0.41114589749828,0.313969366337157,-0.160098772213799,-0.186699869296196,0.113731452767631,0.13256104061668,-0.243753961447429,-0.257718418204518,-0.456176360763857,-0.587290418309939,-0.60002541323395
O43324,0.236212387145946,0.213913563026786,0.180685830643916,0.278808148418387,0.103963855122723,-0.235015012784977,0.28769030529754,-0.109879991580076,-0.17978241372402,-0.234272838705072,-0.461291985260718,0.121463973888531,-0.002587244187823,0.265478241264548,0.298383195365876,0.413077235796366
O43347,0.877278162764897,0.779086884332081,0.729803344746071,0.773235997755676,0.359746140394468,-0.0917482962917781,-0.412829653883034,-0.920007675157036,-1.08649993125054,-0.596223709861083,-0.941351024656905,-0.0689875132463788,0.555305862628955,0.626209599407401,0.439253384821035,0.780757703137738
O43353,-0.173482743609731,-0.315770450944328,-0.524306046025458,-0.45621544704395,-0.153827764834422,-0.33764154239611,-0.052581300640071,-0.139855891816971,0.106951416120899,0.180932366218085,0.164726829005778,-0.238838654355083,-0.190952426800499,-0.0863634347174131,-0.404678439680119,-0.294721087142222
O43390,0.298407785192215,0.185406649650892,0.196153074825478,0.243202570360451,0.0417377248785748,-0.155545122172211,-0.227413221408563,-0.32676968912873,-0.420556920536486,0.260294947344196,0.166698823912629,0.186288562980317,0.255767736806803,0.115695813138927,0.193489842816972,0.170712407405665
O43395,0.176197966937649,0.0137713356293352,0.0241703074553111,-0.0426012207924464,-0.178288359237099,-0.125960401439689,0.120438442669594,-0.167606450178359,-0.214411924797759,-0.145448629402454,-0.192992058027369,-0.0494156552596025,-0.123343801144838,0.0294844661226536,-0.0575077368231984,0.015616553933136
O43396,0.57577760520635,0.498568488405478,0.4317089259164,0.806223174251422,1.19055989824869,0.942442725131427,0.997370419093846,0.889076058727964,0.746584063528468,-0.0549033822265856,-0.115434800865908,0.738451255274145,0.190273249042781,0.354757918660721,0.167570636779181,0.17551877560389
O43399,0.132784348964357,0.0439540803306117,0.0733178653742988,0.0361154584690518,-0.148478532373178,-0.279252928974798,-0.192519661070305,-0.22962186458827,-0.281462962963188,-0.185155421758574,-0.129168110902343,0.0224860345265626,0.0095859666165286,0.126968889284742,0.050436343432044,0.10183164537227
O43402,-0.405547973914547,-0.198998450440609,-0.518924608077719,-0.213471539441532,-0.474729026819743,0.0543289837308008,0.134646537551693,-0.224399917486486,-0.38482549232892,-0.126131714306755,-0.180736634276477,-0.445120676729523,-0.348759935587387,-0.479245611692103,-0.452436986793259,-0.58488637451296
O43405,0.0336954764835665,0.0848756489327434,-0.0916099372546535,0.0393683828049925,0.131035110667697,0.179835500955192,0.905221496202524,0.710620315436669,0.350150736304243,-1.39869031823583,-1.33035469274378,-0.74432538640812,-0.289940431955277,-0.250379965247459,-0.080001401828105,0.135417144856035
O43422,-0.470147527651508,-0.443448306874515,-0.396136392743581,-0.70669100753693,-0.178859227492906,-0.373010061808239,0.634823130485346,0.291666756794806,0.511655812033326,0.497636032319359,0.357863136038282,0.258970283270097,-0.461466557997969,-0.518407524960727,-0.179159740128694,-0.277369730060496
O43424,0.431476299906991,0.135370186456367,0.226917848141369,0.306757992823995,-0.136475849735392,-0.309068527807077,-0.507451113121714,-0.889825821931497,-0.81131055202754,0.0920208894844849,0.499905360847011,0.427994648792421,0.424092511618397,0.372301971585479,0.320614399951712,0.386456344465781
O43426,-0.926671265031743,-0.990979356597128,-1.17519934683934,-1.21557210356085,-1.11387980612406,-0.875158923039862,-0.448007077307427,-0.302857597900913,-0.223237704290779,0.986840581858317,0.988815809336652,0.056905534971307,-0.521111427204774,-0.627476198896973,-0.812765361256075,-0.881050522348959
O43427,0.228401591255659,0.216952463323796,0.222753620031959,0.170437826927967,-0.0195394751243096,-0.367903697385726,-0.594767504826203,-0.732006896392313,-0.762359577684367,0.0298770447315273,-0.211198552627998,0.0157427822411475,0.103942991771747,0.151277669320984,0.112243539363935,0.18915086223637
O43432,-0.244088722740494,-0.159232099899838,-0.213096142487594,-0.128825420990454,0.0214724416906175,0.390924667682607,0.461192878441345,0.38389553851252,0.413970370556445,-0.20814779688265,-0.323009963023732,-0.294856069759399,-0.283085925640096,-0.171205299375203,-0.175211789001509,-0.148995714903377
O43447,-0.36491693796249,-0.386813081598894,-0.171751953813349,-0.264387798003271,-0.701125764998086,-0.577676188223311,-0.155363335310931,-0.356932580456082,-0.392054514761485,0.122816987517097,0.0954884349216933,-0.164174723925334,-0.347810624343469,-0.140000186961678,-0.0834325273923927,-0.199481910878316
O43464,0.618281641365136,0.386921335345047,0.65299217530816,0.746235259662487,0.340002687508463,-0.139497047151791,0.14811991964653,-0.683503016509671,-0.454067986217075,-0.403459029752733,-0.463866318357701,0.174209798907708,0.546838559020185,0.319642293677749,0.348044401869618,0.637437127020343
O43488,-0.424277285587161,-0.711868518244677,-0.669599593169119,-0.714211396884013,-0.197358778590621,-0.105993333815624,0.186184229267621,0.0083031109354466,0.0955756264512039,0.481532735001962,0.303976674386915,-0.14106313204516,-0.525722721405421,-0.565082658677467,-0.626776990481566,-0.565110760013783
O43491,-0.642018378780766,-0.609860662644178,-0.745633593387572,-0.759783664230878,-0.600326253349159,-0.321051687033891,0.038622367760769,0.112096686154071,-0.0112111842829317,0.66565978262625,0.572490490072048,-0.157376967252592,-0.346597428754849,-0.592771948592809,-0.534986450881718,-0.547876584043845
O43493,-0.437669323027541,-0.192391768439752,-0.479489012923791,0.0574893584017674,-0.134047327987276,0.582498521882822,0.629118016990054,0.754497662541842,0.657672528607557,-0.47620886842058,-0.851678829823744,-0.469549964491097,-0.74386843539265,-0.125388804780484,-0.467499736688957,-0.260247519014902
O43516,-1.33319113154939,-1.27470908409743,-1.46471825507319,-1.3766111549602,-1.64723007235206,-0.767944458048562,0.162236566620793,0.216839951782945,-0.105468911647925,0.485503861043091,0.663519623987987,-0.533242343218592,-1.12841760007356,-1.15624331796296,-1.21761457301249,-1.24074987098634
O43520,0.136414969590761,0.277213950715343,-0.043057847407196,0.34370581981604,-0.160948334253018,-0.080985465103022,-0.882783888767251,-0.497328348314329,-0.43925169506796,-1.18539878908198,-1.27986532230226,-0.409842497361283,0.22412641704969,0.287190448114907,0.282110023190057,0.571799269469851
O43521,-0.123031652777113,0.159461718284377,-0.0206634431581442,-0.0243556787562439,0.48816979674866,0.5251060244516,0.103790886759161,-0.342784074772041,-0.0098852739602736,0.0895195883012809,-0.316157413764193,-0.508013914005236,-0.424404225346349,-0.0514305846733441,-0.0582225186921432,0.136978593965479
O43524,-0.218697625786134,-0.411646462615592,0.059388538759979,0.0553559383511935,-0.284886765089882,0.869657356256526,0.693827042930814,0.364723696009773,0.446742881185121,-0.621380749022342,-1.23359969433982,-0.374479780936718,-0.211347937638596,-0.297112013354512,-0.230154815193696,-0.0332916470750511
O43529,0.237162156400145,0.258522753902176,0.0732244925935075,0.183508595780897,0.216754413664941,-0.17683665969324,0.514313273496183,0.0091063628832494,-0.0909430960073724,-0.153878917533766,0.0235757791308415,-0.481965869072037,0.017806826184916,0.357968697978977,0.385966787812409,0.185086879577114
O43556,-1.65318781456917,-1.6116062261525,-1.65625998926021,-1.06852540839275,-0.268848800114189,0.863409209367498,1.48110905479181,1.26406378762909,1.31281838895278,-0.279146043665191,-0.366587342998216,-1.62458410624168,-1.80082260607607,-1.61172678711085,-1.63003832282403,-1.90342052798606
O43583,-0.278680133007696,-0.365495604329614,-0.200281679598583,-0.331683496777665,-0.424558154943076,-0.25003495637397,-0.201406178206714,-0.549389171378882,-0.0593997777452279,0.249853187917932,0.238146835925197,-0.0526748626915014,-0.214783320400351,-0.19064186785878,-0.358595607527526,-0.10887887040239
O43586,-2.48188085730563,-2.54199667633942,-3.60437953562305,-3.9800227053311,-3.52216175585562,-1.89537215673351,-1.25607923695779,-0.665318413040449,-0.638685064484363,1.74195203006268,1.61204208684091,0.188579740718085,-0.854807875604364,-1.6804694339147,-2.19605740188285,-2.16926951966417
O43592,-0.266147280973092,-0.189870799155818,-0.305590465742766,-0.342017971079418,-0.136479387294433,-0.111484398530906,0.194066635171809,0.0290999969897519,0.0512989967083465,0.114686186288893,0.0259631488172472,-0.240632770374195,-0.228687870918513,-0.205137903239477,-0.174927431895981,-0.294421183629003
O43598,-0.284264087986456,-0.339654292583673,-0.334011417977912,-0.389786218141771,-0.508363434893593,-0.496095412959771,-0.081343086845785,-0.492640774506769,-0.400168697215304,0.448480406097774,0.524492269801654,0.0589424692685112,-0.225815335184004,-0.111372255817005,-0.29628790150862,-0.160638286732244
O43615,0.524756668965102,0.572312532615791,0.586691531494896,0.728975265101367,0.59469051294911,0.38282316510538,0.229691519677981,-0.18605665761382,-0.17176988917075,-0.512652643152993,-0.728425614038437,0.169308625948958,0.342660718938592,0.35972546856976,0.376189365715067,0.502497396776595
O43617,-0.228803490149922,-0.32676676612429,-0.547345936175752,-0.497788852603225,-0.874839661883073,-0.587509742421959,-0.349866055585923,-0.383642052416799,-0.516056661134366,0.452305063723753,0.338306889310829,0.0242619361614393,-0.17287062734422,-0.190128350850139,-0.265200422154656,-0.194451245793744
O43633,0.101092125318797,-0.0212738947303585,-0.0244751770800818,-0.11966841077651,-0.351590983213116,-0.05689224958158,-0.0700558210334103,-0.327968845085571,-0.0369397125931657,0.0710775324959637,0.144025550021999,-0.0800509209003157,0.0237215760272757,-0.0527379233811079,-0.060461922490603,-0.0354941942602719
O43639,-0.120392181251913,-0.213403736627551,-0.26239996761555,-0.0484691639750128,-0.407001694140554,-0.141375042998179,0.0577303233613355,0.0156007409854709,-0.0331511699016289,0.0540632972325672,0.0096161783531033,-0.175363919703207,-0.248738147609648,-0.0808475479500695,-4.29364331641709e-05,-0.0453354789480011
O43660,0.0495543160093776,0.0509475562126986,0.199803543986171,0.0258366236612973,-0.301869065529966,-0.564635385212508,-0.356834260150309,-0.518632549644881,-0.364853280660512,0.43574578454605,0.268651779900519,0.529007294827561,0.0741606972013705,0.119603479822714,0.0821395004388982,0.141134316367368
O43665,-2.01085882457146,-1.3322561462471,-2.1900352792897,-2.18693271195303,-1.94655698658158,-0.981866919879764,-0.476061613096594,-0.24290171373419,-0.173630884763944,0.641824155146406,0.599049776856973,-0.509000615317848,-0.903654451288145,-1.42937917812602,-2.2287775435312,-1.98805016559799
O43670,0.043330102674847,-0.271731064298832,-0.146413333974488,0.0542388003294062,-0.149000691455308,-0.204935952430796,0.241865667271643,0.550303979734056,0.0577624394150892,0.227413761164137,0.446978080733645,-0.755026860481413,-0.138659056850779,-0.202063809455731,-0.0437354904651598,-0.455868027595898
O43674,-0.768256179410553,-0.712553334689348,-0.841016548797651,-0.827412123027028,-0.787604560873679,-0.345613811536257,0.032090639522372,-0.078351430397702,-0.164215164890943,0.477035985647508,0.776084307571529,-0.0389501197272205,-0.512786978157862,-0.649924789989945,-0.61844047279409,-0.660836298753457
O43678,-0.070005525587965,-0.191032830582923,-0.219187191785853,-0.341854001357502,-0.850036810164776,-0.81226468784294,-0.915754746410216,-0.887601688948424,-0.575704597636601,0.47279155991002,0.365370584819444,-0.0613661507277343,-0.0876547806953774,-0.132421003676926,-0.184173257919148,-0.116442036720021
O43681,0.645393132636039,0.641962193254804,0.689004157275857,0.769817303009925,0.38035794835379,0.196945031540607,0.0423062389131824,-0.613745302889575,-0.560308910226106,-0.602180587421417,-0.657205285034553,0.22077371696279,0.421556245314833,0.487447014854867,0.498653663123813,0.451722635313372
O43684,0.0268538528111789,-0.0307064060632595,-0.0202878616891152,-0.114623278162172,-0.115840505243342,-0.27224956874395,-0.0194173688456143,-0.157607312166461,-0.129214488401594,0.14103515639794,-0.0098036610565254,0.105317227005762,-0.0487217778582995,-0.0168942176116085,-0.124027884215612,-0.0504826871083591
O43707,0.299271506094481,0.21413661667207,0.332944451352409,0.397887193769696,0.404263438396365,0.364923393448367,0.356286054251474,0.117471727674757,0.146689043866732,-0.260497283896108,-0.322319726103955,-0.017869005685993,0.111561265377952,0.177200732766892,0.183414144465889,0.222981325835532
O43709,0.0321473321805956,-0.0866536899327403,-0.163392938686086,0.0921071336144816,-0.0652918221264586,-0.158107908939727,-0.187795822031989,0.008872380582324,-0.592340028837199,-0.236925467130022,-0.227562103950758,-0.111859824373389,-0.119532651894144,0.365682437631938,0.0440487348739117,-0.0894799877476507
O43719,-0.0477880598052804,-0.158805442615238,-0.286633011609611,-0.335536553834585,-0.135805554633118,-0.433178585668868,-0.484623492099262,-0.724355210557229,-0.634176477381855,0.426732508515202,0.25432276372056,0.0072881221025185,-0.109227822434534,-0.024506933779787,-0.0694318605336528,-0.0534157223933374
O43739,0.137258076756611,0.115124820161625,0.207902541056737,0.29695276578921,0.153141681542799,0.342084627320477,0.299887737966469,-0.05775986644777,0.211798023326655,0.020026732043625,0.0167723896724585,0.150478212306559,0.22756990510021,0.360694030010145,0.251280799536002,0.352684236259743
O43741,0.134461192560409,0.421026299503591,0.542533359819024,0.675184975002796,0.994667426363286,1.07897512095186,1.1303312104054,0.860420192232207,0.950562143546764,-0.849386558987885,-0.891790004480801,-0.805440221183313,-0.0571111874458227,-0.0138874454900289,-0.0280446460414425,0.164504455765959
O43747,-0.0015090409722868,-0.104470949529797,-0.334995365707317,0.0212955052261365,0.0648830877201368,0.133383888545205,0.498454157290925,0.115948458939912,0.302077840322877,-0.0834387064291418,0.0458799117487961,0.0192393234927799,-0.193795462057668,-0.188925968953571,-0.18610887169629,-0.0125688245883557
O43752,-0.032414559790448,-0.13488775080678,-0.0821545942293586,-0.0068060521232948,-0.0004729730738651,-0.0550446262463933,0.148279046329547,0.189358008729432,0.227756824494748,-0.048455685548249,-0.11027738963919,-0.11244221392916,-0.349050340040581,-0.139298892918155,-0.183341845559724,-0.215357270714367
O43759,-0.304705478786415,-0.480790586628588,-0.502184784886581,-0.128421051274347,-0.475595180500303,0.539049481137267,0.719734744439054,0.575917871400858,0.549645488156117,0.63996092846956,0.192230758714289,0.142637513767631,-0.209029850594416,-0.333166754621123,-0.421918060988391,-0.53039472335271
O43760,-0.744309974701551,-0.687520122962246,-1.00515764167164,-1.38806221317749,-1.30533731560036,-1.35507277830961,-0.992970431022033,-1.05853658631201,-0.830290519413909,0.891111262628989,0.615080944666877,0.0900399035057943,-0.392866348992981,-0.490512650487303,-0.666573723884475,-0.697872400681949
O43772,-0.134931199372925,-0.166220895259145,-0.4334183709408,-0.463488950502558,-0.471354836126096,-0.627323094678087,-0.248589421313437,-0.261602624881908,-0.463497966701937,0.443642993208937,0.331238948272141,0.0265103476986277,-0.219524962420926,-0.160597700749109,-0.326708439637126,-0.200836648117548
O43776,0.286670207309017,0.10323292465771,0.227620605524604,0.344627183153634,0.16019361810023,0.0862014657106787,0.262121000330748,-0.0668913126802245,-0.0038882637536902,-0.271493355960983,-0.364175052891798,-0.0686876460408137,0.166171037734863,0.193125908182971,0.220076708185707,0.301012852161034
O43795,0.190404488590039,0.114010846906395,0.136913023754683,0.0869818826202062,0.246281595307131,0.198073568113207,0.193086460826658,0.0400202443415407,0.228244666892177,0.115456990037327,-0.0666140026804541,-0.0302839132442489,-0.0231448017132135,0.0914165381523507,0.0502818180315077,0.157683689290703
O43809,-0.368899508946402,-0.35099950069856,-0.764690040463836,-0.609075484653951,-0.563185704618913,-0.783452488464063,-0.596045139201049,-0.574105408598047,-0.418485538991303,0.490438668886315,0.469070159203266,-0.140328396610613,-0.135378924015629,-0.264165991381718,-0.390360966118826,-0.353260728243966
O43813,0.034794223537145,-0.0727359272562248,-0.0191706680191482,-0.0578054233635942,-0.291733162819165,-0.0852704919793261,-0.105533741955965,-0.187004128754856,-0.0552561268765923,0.110239173306668,-0.126924537671294,0.0001337573482884,-0.116714176012387,0.106976273817312,0.08939271532315,0.0669404974353854
O43815,-0.261093181704459,-0.248709074089676,-0.270707643488141,-0.0381820243659632,-0.107611326783583,0.265180492879555,0.29718073288824,0.168540529451406,0.0786955608722251,0.175670554810005,0.209543842578031,-0.0490685374748614,-0.235070360372664,-0.377613537965547,-0.210038704623836,-0.140770134799833
O43818,0.453680744927293,0.423645389935922,0.503862344592593,0.637966619254082,0.342210160519491,-0.287633215889489,-0.319261251488487,-0.704945482816738,-0.687938845607063,-0.46792406598675,-0.662805700578325,0.251330500829095,0.33704450390947,0.570516781019283,0.45378714571419,0.607213430194381
O43819,-0.0811339385971936,-0.259107632050055,0.172187604981542,-0.323697510549563,0.0207708246755505,0.26726739727247,0.285864589324729,0.0019315831853709,0.227492807249901,-0.489148291997178,-0.644027141045596,-1.11248536294859,-0.21609694326199,-0.899195237194405,-0.279322770200214,-0.156308497527897
O43822,-1.21586245425919,-1.52495343813672,-1.29164745421257,-0.759735517082839,0.203348085068787,0.859043658371972,1.60418455669696,1.3661254219218,1.35433240814343,-0.346998136793304,-0.28198100720566,-1.33568262808759,-1.24110081823237,-1.21906275516163,-1.08793652144612,-1.21781581222752
O43823,0.278758265891405,0.367704433516114,0.387569703407088,0.268451405913787,-0.130070814070595,-0.470129648262256,-0.302718126403603,-0.525007472195008,-0.594745559551636,0.0776815693031521,-0.198038174546129,0.160546075802603,0.296644411364359,0.132291185462349,0.302224092734306,0.313061549039833
O43824,0.0227636209698545,-0.104723525786715,-0.0071842176805343,0.20725325652753,0.0180466011732636,0.112523535872482,0.461469462050342,-0.109662156382948,0.211097649739829,-0.459804428818462,-0.674944872726189,-0.283456086493155,-0.40188569277704,0.0077371655578817,-0.0707943322985594,0.0614772975448631
O43826,-0.553178522716279,-0.580649553552437,-0.45113111536597,-0.268609898512989,-0.152446947215502,0.427964749020371,0.831912241042464,0.615058765429828,0.686177168613457,-0.43915619688968,-0.538338302226296,-0.77661395049906,-0.688997711134544,-0.499255957696714,-0.406756726380426,-0.484995339973098
O43829,-0.0900074587198444,-0.100908933752369,-0.267935522029104,-0.487101222437186,-0.588844756810463,-0.726497432782643,-0.488685555193168,-0.647595101219867,-0.563396301567583,0.645858115523431,0.731403375352014,0.178078021901042,-0.0570943188317811,-0.116640232181084,-0.154847053037984,-0.0149356271745212
O43837,-0.733178916154696,-0.590623772469062,-0.655043353396354,-0.886464994571037,-0.567426044488603,-0.259750062785437,0.170998550636805,-0.0161996518120565,0.130333501825074,0.410652557646822,0.439322565496491,-0.361328834143607,-0.439793569682378,-0.575315311986337,-0.569927835040327,-0.627513144704734
O43847,0.0543427420177855,0.14707143016369,0.287724087486336,-0.155417925576092,0.327098834106635,0.0120468734663191,0.0479317519100736,0.0628605800520641,0.154422678606021,0.0105050995916922,-0.201398815696461,0.0151621241837883,-0.0734525145654198,-0.0614784943367549,-0.0247987930004015,0.009817654669683
O43852,0.324800343612589,0.204189185952707,0.487191435973005,0.37732914504535,0.40116624261108,0.331338019948912,0.432689649789748,0.289477507719161,0.373743952466989,-0.677245719765729,-0.64073141082181,-0.14944756949274,0.149283316106547,0.200470179262509,0.177468469444966,0.253552873997746
O43865,-0.0479373770004855,-0.0226574623132896,-0.0015793457779368,-0.157814705358608,-0.327967885393877,-0.372753699721792,-0.0789903949467851,-0.428490446305067,-0.495605235496006,0.0737796782625578,0.141640959710579,0.109089670941952,-0.109306112882916,0.0813247627013492,0.0689191509578862,0.0329601290959803
O43896,0.114354739893806,0.106774582118428,-0.127969928284739,0.224772398846447,-0.0172410603366836,-0.0185771859055375,-0.0103608857448328,0.0762122281565197,0.0508630399582619,-0.10488611859324,-0.0230728611472636,-0.0459670437953534,-0.0615156627105485,-0.123359663048731,0.143470918103542,0.216449618129614
O43913,-0.147810417253436,-0.234355123504984,-0.271771718918204,-0.0270886674977832,-0.648019757831188,-0.642094870938422,-0.492148813390328,-0.601733172589356,-0.270550480724092,0.034419314317951,-0.0524956332045047,-0.236326253829777,-0.0658318183321673,0.0034714752506805,0.101365557952233,0.0797738322982809
O43914,-0.356409657445972,-0.506196126575416,-0.699291484743899,-0.695945425772879,-0.646716643439597,-0.112052739930449,0.489535134053007,0.418658227783686,0.390534283645533,0.756393523957009,0.647812031524213,0.22701527590229,-0.450752570142183,-0.520389426976314,-0.606118466536195,-0.320176013691077
O43929,0.401396984886409,0.29802120323075,0.659489970843676,0.261910453776127,0.274282945092296,-0.303620976059128,-0.136073289849027,-0.0935871243040195,-0.398145508051031,-0.079849368495228,-0.345232062553298,0.137951613015861,-0.0224532907562348,0.429002364591867,0.479976949425719,0.439880741263417
O43933,-0.166890020127663,-0.170157172432708,0.295409564663949,0.163120619608589,0.226607615666677,0.810303797237188,0.732617130708793,0.185833357694683,0.551343407104971,-0.604956206472099,-0.755483962377108,-0.668449392400365,-0.242677701896693,-0.0730712170522391,-0.133555502394764,-0.106689357619577
O60216,0.0162546902473908,-0.10497851079551,-0.175161696266712,-0.240538588319144,-0.434730189726883,-0.249085257710339,-0.0833366687740502,-0.226243932430785,-0.231062853020154,0.162971370792215,0.146881966750416,-0.0040155712058779,-0.0266886650098629,-0.0303357319082052,-0.120029626740418,-0.0159530413150923
O60218,1.02190797993296,0.895609862092794,1.06685941041068,1.12572240269763,0.476476054725862,0.0642717004961862,-0.0315641773290028,-0.0530789757846729,-1.00466867496112,-1.28998060984805,-1.32822523231985,0.326116290446842,0.688930144773811,1.06704542425455,0.97915483775604,1.42597853068005
O60220,0.0625508640747104,-0.0094358723875677,0.280858584432177,0.373234754353116,0.552008423301897,0.410456359699266,0.915269441397284,0.378245684571152,0.723403549803777,-0.0538724708185088,-0.280927923305181,-0.246663842138271,-0.0704076402120071,0.207890142472064,-0.0284406890466252,-0.0323396152321056
O60229,0.122914132924683,0.0239995359027109,0.109910441172385,0.33408252807684,0.183990756507159,0.0361838017065465,0.527537663143215,0.24556589332515,0.465630402957891,0.177448868544731,0.277766009011834,0.0222513798187515,0.280638328471708,0.0341795746220407,0.0789073271195909,0.141855039843655
O60231,-0.320099796842982,-0.281617782984172,-0.387627219341221,-0.365812606024078,-0.394275203002197,-0.18174189496078,0.0113188741746267,0.0011664985316728,-0.24223225891463,-0.0520494677837623,0.008589079499101,-0.0888216789963992,-0.445504584665473,-0.187139330797281,-0.0803379028614044,-0.0248595609429883
O60234,-2.11740288906666,-1.91995917127829,-2.26835903912606,-2.71444455376077,-3.13917708101818,-1.82065614139036,-1.24765212219655,-0.886383270048067,-0.959330996038859,1.76591646030514,1.59074450501866,0.218554207876666,-0.678599216126898,-1.42981404872321,-1.43177636891182,-2.01884744805499
